p1;p2
2.01185e-67;-1.40844
1.7242e-67;1.40844
1.47769e-67;-1.40845
1.2665e-67;1.40843
1.08535e-67;-1.40844
9.302e-68;1.40844
7.97218e-68;-1.40844
6.83236e-68;1.40843
5.85535e-68;-1.40843
5.01782e-68;1.40845
4.30073e-68;-1.40845
3.68604e-68;1.40843
3.15895e-68;-1.40842
2.70707e-68;1.40843
2.31987e-68;-1.40845
1.98831e-68;1.40843
1.70392e-68;-1.40844
1.46037e-68;1.40844
1.2516e-68;-1.40844
1.07266e-68;1.40843
9.19234e-69;-1.40844
7.87827e-69;1.40844
6.7521e-69;-1.40843
5.78661e-69;1.40842
4.95863e-69;-1.40844
4.24972e-69;1.40844
3.64225e-69;-1.40843
3.12135e-69;1.40845
2.67524e-69;-1.40843
2.2926e-69;1.40844
1.96489e-69;-1.40843
1.68391e-69;1.40843
1.44306e-69;-1.40845
1.2368e-69;1.40843
1.05995e-69;-1.40845
9.08493e-70;1.40845
7.78645e-70;-1.40843
6.67301e-70;1.40842
5.71849e-70;-1.40842
4.90039e-70;1.40842
4.19943e-70;-1.40842
3.59861e-70;1.40844
3.08408e-70;-1.40844
2.64317e-70;1.40844
2.26532e-70;-1.40843
1.94137e-70;1.40843
1.66375e-70;-1.40843
1.42581e-70;1.40842
1.22186e-70;-1.40842
1.04706e-70;1.40842
8.97279e-71;-1.40843
