p1;p2
8.0796;65.2842
8.07931;65.2795
8.07903;65.275
8.07875;65.2703
8.07846;65.2657
8.07818;65.2611
8.07788;65.2564
8.07761;65.2519
8.07732;65.2472
8.07703;65.2426
8.07674;65.238
8.07646;65.2334
8.07617;65.2287
8.07589;65.2241
8.0756;65.2195
8.07532;65.2149
8.07502;65.2102
8.07475;65.2057
8.07445;65.201
8.07417;65.1964
8.07388;65.1918
8.0736;65.1872
8.0733;65.1825
8.07303;65.1779
8.07274;65.1733
8.07246;65.1687
8.07217;65.1641
8.07188;65.1595
8.0716;65.1549
8.07131;65.1502
8.07103;65.1457
8.07074;65.141
8.07045;65.1364
8.07016;65.1317
8.06988;65.1272
8.06959;65.1225
8.06931;65.1179
8.06903;65.1134
8.06874;65.1087
8.06845;65.1041
8.06816;65.0995
8.06788;65.0949
8.06759;65.0902
8.06731;65.0856
8.06702;65.081
8.06674;65.0764
8.06645;65.0718
8.06616;65.0672
8.06588;65.0626
8.06559;65.0579
8.06531;65.0534
8.06502;65.0487
8.06474;65.0442
8.06444;65.0394
8.06416;65.0349
8.06388;65.0303
8.06358;65.0256
8.0633;65.0211
8.06301;65.0164
8.06274;65.0119
8.06246;65.0073
8.06216;65.0026
8.06188;64.998
8.06159;64.9934
8.0613;64.9888
8.06102;64.9842
8.06073;64.9796
8.06045;64.975
8.06015;64.9703
8.05988;64.9658
8.05958;64.9611
8.0593;64.9565
8.05902;64.9519
8.05873;64.9473
8.05845;64.9427
8.05815;64.938
8.05787;64.9335
8.05758;64.9288
8.0573;64.9243
8.05701;64.9197
8.05672;64.915
8.05644;64.9105
8.05616;64.9059
8.05587;64.9012
8.05559;64.8966
8.05529;64.892
8.05502;64.8874
8.05473;64.8828
8.05444;64.8782
8.05416;64.8736
8.05386;64.8689
8.05358;64.8644
8.0533;64.8598
8.05301;64.8552
8.05272;64.8505
8.05244;64.846
8.05215;64.8413
8.05187;64.8368
8.05157;64.8321
8.05129;64.8275
8.05101;64.823
8.05072;64.8183
8.05044;64.8138
8.05015;64.8091
8.04986;64.8045
8.04958;64.7999
8.04928;64.7952
8.049;64.7907
8.04872;64.7861
8.04843;64.7815
8.04815;64.7769
8.04787;64.7724
8.04757;64.7677
8.04729;64.7631
8.04701;64.7585
8.04671;64.7538
8.04643;64.7493
8.04614;64.7446
8.04586;64.7401
8.04558;64.7355
8.04528;64.7308
8.045;64.7263
8.04472;64.7217
8.04443;64.7171
8.04414;64.7124
8.04386;64.7079
8.04357;64.7032
8.04329;64.6987
8.04301;64.6941
8.04271;64.6894
8.04243;64.6849
8.04215;64.6803
8.04186;64.6757
8.04157;64.6711
8.04129;64.6665
8.041;64.6618
8.04072;64.6573
8.04044;64.6527
8.04014;64.648
8.03986;64.6435
8.03958;64.6389
8.03928;64.6343
8.03899;64.6297
8.03871;64.6251
8.03842;64.6205
8.03814;64.6159
8.03786;64.6113
8.03756;64.6066
8.03728;64.6021
8.037;64.5975
8.03671;64.5929
8.03643;64.5883
8.03614;64.5837
8.03586;64.5792
8.03556;64.5745
8.03528;64.57
8.035;64.5654
8.0347;64.5607
8.03442;64.5561
8.03414;64.5516
8.03385;64.5469
8.03357;64.5424
8.03328;64.5378
8.033;64.5332
8.03271;64.5286
8.03242;64.524
8.03214;64.5195
8.03184;64.5147
8.03156;64.5102
8.03128;64.5056
8.03099;64.501
8.03071;64.4964
8.03042;64.4918
8.03014;64.4873
8.02984;64.4826
8.02956;64.4781
8.02928;64.4735
8.02898;64.4688
8.0287;64.4642
8.02842;64.4597
8.02813;64.455
8.02784;64.4505
8.02756;64.4459
8.02727;64.4413
8.02699;64.4368
8.0267;64.4321
8.02642;64.4276
8.02614;64.423
8.02584;64.4183
8.02555;64.4137
8.02527;64.4092
8.02498;64.4045
8.0247;64.4
8.02442;64.3954
8.02413;64.3908
8.02385;64.3863
8.02355;64.3816
8.02327;64.3771
8.02299;64.3725
8.02269;64.3678
8.02241;64.3632
8.02212;64.3587
8.02184;64.3541
8.02155;64.3495
8.02127;64.3449
8.02098;64.3403
8.0207;64.3358
8.02041;64.3312
8.02012;64.3266
8.01984;64.322
8.01956;64.3175
8.01926;64.3127
8.01897;64.3082
8.01869;64.3036
8.01841;64.2991
8.01812;64.2944
8.01783;64.2899
8.01755;64.2853
8.01726;64.2807
8.01698;64.2762
8.01669;64.2715
8.0164;64.267
8.01612;64.2624
8.01584;64.2578
8.01554;64.2531
8.01526;64.2486
8.01497;64.244
8.01469;64.2395
8.0144;64.2348
8.01412;64.2303
8.01383;64.2257
8.01354;64.2211
8.01326;64.2166
8.01298;64.212
8.01268;64.2074
8.0124;64.2028
8.01212;64.1982
8.01184;64.1937
8.01154;64.189
8.01125;64.1844
8.01097;64.1799
8.01069;64.1753
8.01041;64.1708
8.01011;64.1661
8.00983;64.1616
8.00954;64.1569
8.00926;64.1524
8.00897;64.1478
8.00868;64.1432
8.0084;64.1386
8.00811;64.1341
8.00783;64.1295
8.00755;64.125
8.00725;64.1203
8.00696;64.1157
8.00668;64.1112
8.0064;64.1066
8.00612;64.1021
8.00583;64.0975
-8.13033;66.1082
-8.13005;66.1028
-8.12966;66.0965
-8.12928;66.0903
-8.1289;66.084
-8.12852;66.0778
-8.12813;66.0715
-8.12775;66.0654
-8.12737;66.0591
-8.12698;66.0528
-8.1266;66.0466
-8.12622;66.0404
-8.12583;66.0341
-8.12544;66.0279
-8.12507;66.0217
-8.12467;66.0154
-8.1243;66.0092
-8.12391;66.003
-8.12353;65.9968
-8.12314;65.9905
-8.12275;65.9842
-8.12238;65.9781
-8.12199;65.9718
-8.12161;65.9656
-8.12122;65.9593
-8.12085;65.9532
-8.12045;65.9469
-8.12007;65.9407
-8.11968;65.9344
-8.11931;65.9282
-8.11892;65.9219
-8.11854;65.9157
-8.11815;65.9095
-8.11778;65.9033
-8.11738;65.897
-8.117;65.8908
-8.11661;65.8845
-8.11624;65.8784
-8.11585;65.8721
-8.11547;65.8659
-8.1151;65.8598
-8.1147;65.8535
-8.11432;65.8473
-8.11393;65.841
-8.11356;65.8349
-8.11317;65.8286
-8.11279;65.8224
-8.1124;65.8161
-8.11202;65.8099
-8.11163;65.8036
-8.11125;65.7975
-8.11087;65.7912
-8.11049;65.785
-8.11011;65.7788
-8.10971;65.7725
-8.10933;65.7663
-8.10895;65.7601
-8.10857;65.7539
-8.10818;65.7477
-8.1078;65.7415
-8.10741;65.7352
-8.10704;65.7291
-8.10664;65.7228
-8.10626;65.7166
-8.10589;65.7104
-8.1055;65.7041
-8.10512;65.6979
-8.10472;65.6916
-8.10435;65.6855
-8.10396;65.6792
-8.10358;65.673
-8.1032;65.6669
-8.10281;65.6606
-8.10243;65.6544
-8.10203;65.6481
-8.10166;65.642
-8.10128;65.6358
-8.10089;65.6295
-8.10051;65.6233
-8.10012;65.617
-8.09974;65.6109
-8.09935;65.6046
-8.09897;65.5984
-8.0986;65.5923
-8.0982;65.586
-8.09782;65.5798
-8.09745;65.5737
-8.09705;65.5674
-8.09667;65.5612
-8.09628;65.5549
-8.0959;65.5487
-8.09552;65.5426
-8.09513;65.5363
-8.09475;65.5301
-8.09437;65.5239
-8.09399;65.5177
-8.0936;65.5115
-8.09322;65.5053
-8.09284;65.4991
-8.09245;65.4929
-8.09206;65.4866
-8.09169;65.4804
-8.0913;65.4742
-8.09091;65.468
-8.09053;65.4618
-8.09015;65.4556
-8.08976;65.4493
-8.08938;65.4432
-8.089;65.437
-8.08861;65.4307
-8.08823;65.4246
-8.08785;65.4184
-8.08745;65.4121
-8.08708;65.4059
-8.0867;65.3997
-8.08631;65.3935
-8.08593;65.3873
-8.08554;65.3811
-8.08516;65.3749
-8.08477;65.3687
-8.0844;65.3626
-8.08402;65.3564
-8.08362;65.3501
-8.08325;65.3439
-8.08286;65.3377
-8.08247;65.3314
-8.08209;65.3253
-8.08171;65.3191
-8.08132;65.3129
-8.08094;65.3067
-8.08056;65.3005
-8.08017;65.2943
-8.07979;65.2881
-8.07941;65.2819
-8.07903;65.2757
-8.07863;65.2694
-8.07825;65.2633
-8.07787;65.2571
-8.0775;65.251
-8.0771;65.2447
-8.07672;65.2385
-8.07634;65.2323
-8.07596;65.2261
-8.07557;65.2199
-8.07519;65.2137
-8.07481;65.2076
-8.07441;65.2013
-8.07403;65.1951
-8.07365;65.189
-8.07327;65.1828
-8.07289;65.1766
-8.0725;65.1703
-8.07211;65.1641
-8.07174;65.158
-8.07135;65.1518
-8.07096;65.1456
-8.07058;65.1394
-8.0702;65.1332
-8.06982;65.127
-8.06942;65.1207
-8.06905;65.1146
-8.06866;65.1084
-8.06829;65.1023
-8.0679;65.0961
-8.06751;65.0899
-8.06713;65.0837
-8.06674;65.0775
-8.06637;65.0713
-8.06597;65.065
-8.06559;65.0589
-8.06521;65.0527
-8.06483;65.0466
-8.06445;65.0404
-8.06407;65.0342
-8.06367;65.0279
-8.06329;65.0218
-8.06291;65.0156
-8.06253;65.0094
-8.06214;65.0032
-8.06175;64.997
-8.06137;64.9908
-8.06099;64.9846
-8.06061;64.9785
-8.06023;64.9723
-8.05985;64.9662
-8.05945;64.9599
-8.05907;64.9538
-8.05869;64.9476
-8.0583;64.9414
-8.05792;64.9352
-8.05753;64.9289
-8.05715;64.9228
-8.05676;64.9166
-8.05639;64.9105
-8.056;64.9043
-8.05562;64.8981
-8.05524;64.8919
-8.05485;64.8857
-8.05446;64.8795
-8.05408;64.8734
-8.0537;64.8672
-8.05332;64.861
-8.05293;64.8548
-8.05256;64.8487
-8.05217;64.8425
-8.05178;64.8363
-8.05139;64.8301
-8.05102;64.8239
-8.05063;64.8178
-8.05025;64.8116
-8.04986;64.8054
-8.04949;64.7993
-8.0491;64.7931
-8.04871;64.7869
-8.04832;64.7807
-8.04794;64.7745
-8.04756;64.7683
-8.04718;64.7622
-8.04679;64.756
-8.04641;64.7499
-8.04603;64.7437
-8.04565;64.7375
-8.04526;64.7313
-8.04487;64.7251
-8.04448;64.7189
-8.04411;64.7128
-8.04372;64.7066
-8.04334;64.7004
-8.04295;64.6942
-8.04257;64.6881
-8.04219;64.6819
-8.04181;64.6758
-8.04143;64.6696
-8.04104;64.6634
-8.04066;64.6573
-8.04027;64.6511
-8.0399;64.645
-8.03951;64.6388
-8.03912;64.6325
-8.03873;64.6263
-8.03835;64.6202
-8.03796;64.614
-8.03758;64.6079
-8.0372;64.6017
-8.03682;64.5955
-8.03644;64.5894
-8.03605;64.5832
-8.03567;64.5771
-8.03528;64.5709
-8.0349;64.5647
-8.03451;64.5585
-8.03413;64.5524
-8.03375;64.5462
-8.03337;64.5401
-8.03298;64.5339
-8.0326;64.5277
-8.03222;64.5216
-8.03183;64.5154
-8.03145;64.5093
-8.03106;64.5031
-8.03068;64.4969
-8.03029;64.4908
-8.02991;64.4846
-8.02953;64.4785
-8.02915;64.4723
-8.02876;64.4661
-8.02838;64.46
-8.028;64.4538
-8.02761;64.4476
-8.02723;64.4415
-8.02685;64.4353
-8.02646;64.4292
-8.02608;64.423
-8.02569;64.4168
-8.02531;64.4107
-8.02492;64.4045
-8.02454;64.3984
-8.02416;64.3922
-8.02377;64.386
-8.02339;64.3799
-8.023;64.3737
-8.02262;64.3676
-8.02224;64.3614
-8.02185;64.3552
-8.02147;64.3491
-8.02108;64.3429
-8.0207;64.3368
-8.02031;64.3306
-8.01993;64.3244
-8.01955;64.3183
-8.01916;64.3121
-8.01879;64.3061
-8.01841;64.2999
-8.01802;64.2937
-8.01764;64.2876
-8.01725;64.2814
-8.01686;64.2753
-8.01648;64.2691
-8.01609;64.2629
-8.01571;64.2568
-8.01533;64.2506
-8.01494;64.2445
-8.01456;64.2383
-8.01417;64.2321
-8.0138;64.2261
-8.01342;64.2199
-8.01303;64.2137
-8.01265;64.2076
-8.01226;64.2014
-8.01187;64.1953
-8.01149;64.1891
-8.0111;64.1829
-8.01072;64.1768
-8.01034;64.1707
-8.00995;64.1645
-8.00958;64.1584
-8.00919;64.1523
-8.0088;64.1461
-8.00842;64.14
-8.00804;64.1338
-8.00765;64.1276
-8.00727;64.1215
-8.00688;64.1153
-8.00651;64.1093
-8.00612;64.1031
8.13065;66.1123
8.13045;66.1084
8.13016;66.1037
8.12987;66.099
8.1296;66.0945
8.1293;66.0898
8.12902;66.0851
8.12874;66.0805
8.12845;66.0758
8.12816;66.0711
8.12787;66.0665
8.12759;66.0619
8.1273;66.0572
8.12701;66.0525
8.12673;66.048
8.12645;66.0433
8.12615;66.0386
8.12588;66.034
8.12559;66.0293
8.1253;66.0247
8.12503;66.0201
8.12473;66.0154
8.12444;66.0107
8.12416;66.0061
8.12388;66.0015
8.12358;65.9968
8.1233;65.9921
8.12301;65.9875
8.12273;65.9829
8.12243;65.9782
8.12216;65.9736
8.12187;65.969
8.12159;65.9643
8.1213;65.9597
8.12101;65.955
8.12072;65.9503
8.12045;65.9458
8.12015;65.9411
8.11988;65.9365
8.11958;65.9318
8.1193;65.9272
8.119;65.9224
8.11873;65.9179
8.11844;65.9132
8.11816;65.9086
8.11787;65.904
8.11758;65.8993
8.11729;65.8946
8.11701;65.89
8.11672;65.8854
8.11645;65.8808
8.11615;65.8761
8.11586;65.8714
8.11558;65.8668
8.11529;65.8622
8.115;65.8575
8.11473;65.8529
8.11444;65.8483
8.11414;65.8435
8.11387;65.839
8.11358;65.8343
8.1133;65.8297
8.11301;65.8251
8.11272;65.8204
8.11244;65.8158
8.11215;65.8111
8.11186;65.8065
8.11158;65.8019
8.11129;65.7972
8.111;65.7925
8.11072;65.7879
8.11043;65.7833
8.11016;65.7787
8.10986;65.774
8.10957;65.7694
8.1093;65.7648
8.109;65.7601
8.10871;65.7554
8.10843;65.7508
8.10814;65.7462
8.10787;65.7416
8.10757;65.7369
8.10729;65.7323
8.107;65.7277
8.10671;65.723
8.10644;65.7185
8.10614;65.7137
8.10586;65.7091
8.10557;65.7045
8.10528;65.6998
8.10501;65.6953
8.10471;65.6906
8.10443;65.6859
8.10415;65.6814
8.10385;65.6766
8.10358;65.6721
8.10328;65.6674
8.103;65.6627
8.10272;65.6582
8.10242;65.6535
8.10215;65.6489
8.10186;65.6443
8.10158;65.6397
8.10129;65.635
8.10099;65.6303
8.10072;65.6257
8.10043;65.6211
8.10014;65.6165
8.09986;65.6118
8.09956;65.6071
8.09928;65.6026
8.099;65.5979
8.09871;65.5933
8.09842;65.5886
8.09815;65.5841
8.09785;65.5794
8.09756;65.5747
8.09729;65.5702
8.09699;65.5655
8.09671;65.5609
8.09643;65.5563
8.09614;65.5517
8.09585;65.547
8.09556;65.5423
8.09528;65.5377
8.09499;65.5331
8.09471;65.5285
8.09442;65.5238
8.09414;65.5193
8.09385;65.5146
8.09356;65.5099
8.09327;65.5053
8.09299;65.5006
8.09271;65.4961
8.09241;65.4914
8.09214;65.4868
8.09185;65.4822
8.09156;65.4776
8.09127;65.4729
8.091;65.4684
8.0907;65.4636
8.09041;65.459
8.09014;65.4544
8.08984;65.4497
8.08956;65.4452
8.08927;65.4405
8.08899;65.4359
8.0887;65.4313
8.08842;65.4267
8.08813;65.422
8.08785;65.4174
8.08756;65.4128
8.08728;65.4082
8.08699;65.4035
8.08671;65.399
8.08641;65.3943
8.08612;65.3896
8.08585;65.3851
8.08556;65.3805
8.08527;65.3758
8.08498;65.3711
8.0847;65.3665
8.08441;65.3619
8.08412;65.3573
8.08385;65.3527
8.08356;65.3481
8.08326;65.3434
8.08298;65.3388
8.08269;65.3342
8.08242;65.3296
8.08212;65.3249
8.08184;65.3203
8.08155;65.3157
8.08127;65.3111
8.08098;65.3064
8.0807;65.3019
8.0804;65.2972
8.08013;65.2926
8.07984;65.288
8.07955;65.2833
8.07926;65.2787
8.07898;65.2741
8.07869;65.2694
8.07841;65.2649
8.07812;65.2602
8.07783;65.2556
8.07754;65.251
8.07727;65.2464
8.07697;65.2417
8.07669;65.2371
8.0764;65.2325
8.07612;65.2279
8.07584;65.2233
8.07555;65.2187
8.07527;65.2141
8.07497;65.2094
8.0747;65.2049
8.07441;65.2002
8.07413;65.1957
8.07383;65.1909
8.07355;65.1864
8.07325;65.1817
8.07298;65.1771
8.07269;65.1725
8.07241;65.1679
8.07211;65.1632
8.07183;65.1587
8.07154;65.154
8.07126;65.1494
8.07098;65.1448
8.07069;65.1402
8.07041;65.1356
8.07011;65.1309
8.06983;65.1264
8.06954;65.1217
8.06926;65.1171
8.06897;65.1125
8.06869;65.1079
8.06839;65.1032
8.06811;65.0986
8.06783;65.0941
8.06754;65.0894
8.06726;65.0848
8.06697;65.0802
8.06669;65.0756
8.06639;65.0709
8.06611;65.0664
8.06582;65.0617
8.06554;65.0571
8.06526;65.0525
8.06497;65.0479
8.06469;65.0433
8.06439;65.0386
8.06411;65.0341
8.06382;65.0294
8.06354;65.0249
8.06326;65.0203
8.06296;65.0156
8.06269;65.011
8.06239;65.0063
8.06211;65.0018
8.06183;64.9972
8.06154;64.9926
8.06126;64.988
8.06096;64.9833
8.06068;64.9788
8.06039;64.9741
8.0601;64.9695
8.05983;64.9649
8.05953;64.9603
8.05926;64.9557
8.05896;64.951
8.05868;64.9465
8.05839;64.9418
8.05811;64.9373
8.05782;64.9327
8.05753;64.928
8.05725;64.9235
8.05697;64.9189
8.05667;64.9142
8.05639;64.9096
8.0561;64.905
8.05582;64.9004
8.05554;64.8958
8.05524;64.8912
8.05497;64.8866
8.05467;64.8819
8.05439;64.8774
8.05411;64.8728
8.05382;64.8681
8.05353;64.8635
8.05325;64.859
8.05296;64.8543
8.05268;64.8498
8.05238;64.8451
8.0521;64.8405
8.05182;64.836
8.05153;64.8313
8.05124;64.8267
8.05096;64.8221
8.05067;64.8175
8.05039;64.8129
8.05009;64.8082
8.04981;64.8037
8.04953;64.7991
8.04924;64.7945
8.04895;64.7899
8.04867;64.7853
8.04838;64.7807
8.0481;64.7761
8.0478;64.7714
8.04752;64.7668
8.04724;64.7623
8.04695;64.7576
8.04667;64.7531
8.04639;64.7485
8.04609;64.7438
8.04581;64.7393
8.04553;64.7347
8.04523;64.73
8.04495;64.7254
8.04467;64.7209
8.04438;64.7162
8.0441;64.7117
8.0438;64.707
8.04352;64.7024
8.04324;64.6979
8.04295;64.6932
8.04266;64.6886
8.04238;64.684
8.04209;64.6794
8.04181;64.6748
8.04153;64.6703
8.04123;64.6656
8.04095;64.661
8.04067;64.6565
8.04037;64.6518
8.04009;64.6473
8.03981;64.6427
8.03951;64.638
8.03923;64.6335
8.03895;64.6289
8.03865;64.6242
8.03837;64.6196
8.03809;64.6151
8.0378;64.6104
8.03752;64.6059
8.03723;64.6013
8.03695;64.5967
8.03666;64.5921
8.03638;64.5875
8.03609;64.583
8.03579;64.5782
8.03551;64.5737
8.03523;64.5691
8.03494;64.5645
8.03466;64.5599
8.03437;64.5553
8.03409;64.5508
8.0338;64.5461
8.03352;64.5416
8.03324;64.537
8.03294;64.5323
8.03265;64.5277
8.03237;64.5232
8.03208;64.5185
8.0318;64.514
8.03151;64.5094
8.03123;64.5048
8.03094;64.5002
8.03066;64.4956
8.03038;64.4911
8.03007;64.4863
8.02979;64.4818
8.02951;64.4772
8.02922;64.4726
8.02894;64.468
8.02865;64.4634
8.02837;64.4589
8.02807;64.4542
8.02779;64.4497
8.02751;64.4451
8.02723;64.4406
8.02693;64.4358
8.02665;64.4313
8.02637;64.4267
8.02607;64.4221
8.02579;64.4175
8.0255;64.4129
8.02522;64.4084
8.02493;64.4037
8.02465;64.3992
8.02437;64.3946
8.02408;64.3901
8.02378;64.3854
8.0235;64.3808
8.02322;64.3762
8.02293;64.3716
8.02264;64.367
8.02236;64.3625
8.02207;64.3579
8.02179;64.3533
8.0215;64.3487
8.02122;64.3441
8.02094;64.3396
8.02065;64.335
8.02035;64.3303
8.02007;64.3257
8.01979;64.3212
8.01949;64.3165
8.01921;64.312
8.01893;64.3074
8.01864;64.3028
8.01836;64.2983
8.01807;64.2936
8.01778;64.2891
8.0175;64.2845
8.01722;64.28
8.01692;64.2752
8.01664;64.2707
8.01635;64.2661
8.01607;64.2616
8.01578;64.2569
8.0155;64.2524
8.01521;64.2478
8.01492;64.2432
8.01464;64.2387
8.01435;64.234
8.01407;64.2295
8.01378;64.2249
8.0135;64.2203
8.0132;64.2156
8.01292;64.2111
8.01263;64.2065
8.01235;64.202
8.01207;64.1974
8.01177;64.1928
8.01149;64.1882
8.01121;64.1837
8.01092;64.1791
8.01064;64.1745
8.01034;64.1698
8.01006;64.1653
8.00978;64.1607
8.0095;64.1562
8.00921;64.1516
8.00891;64.1469
8.00863;64.1424
8.00835;64.1378
8.00806;64.1333
8.00778;64.1287
8.0075;64.1242
8.0072;64.1194
8.00691;64.1149
8.00663;64.1103
8.00635;64.1058
8.00606;64.1012
8.00577;64.0966
-8.13028;66.1074
-8.13001;66.1021
-8.12963;66.0959
-8.12925;66.0897
-8.12887;66.0835
-8.12848;66.0772
-8.12809;66.0709
-8.12771;66.0647
-8.12732;66.0585
-8.12695;66.0523
-8.12656;66.046
-8.12618;66.0398
-8.12579;66.0335
-8.1254;66.0272
-8.12502;66.021
-8.12464;66.0149
-8.12425;66.0086
-8.12387;66.0023
-8.12349;65.9961
-8.1231;65.9898
-8.12272;65.9836
-8.12234;65.9774
-8.12196;65.9712
-8.12157;65.9649
-8.12119;65.9587
-8.1208;65.9525
-8.12042;65.9463
-8.12003;65.94
-8.11966;65.9339
-8.11927;65.9276
-8.11889;65.9214
-8.1185;65.9151
-8.11813;65.9089
-8.11773;65.9027
-8.11735;65.8965
-8.11696;65.8902
-8.11659;65.884
-8.1162;65.8777
-8.11582;65.8715
-8.11543;65.8652
-8.11505;65.8591
-8.11466;65.8528
-8.11428;65.8466
-8.11389;65.8403
-8.11352;65.8342
-8.11313;65.8279
-8.11275;65.8217
-8.11235;65.8154
-8.11198;65.8093
-8.1116;65.8031
-8.11121;65.7968
-8.11084;65.7907
-8.11044;65.7844
-8.11006;65.7782
-8.10968;65.7719
-8.1093;65.7657
-8.10891;65.7594
-8.10852;65.7532
-8.10814;65.747
-8.10776;65.7408
-8.10738;65.7346
-8.10699;65.7284
-8.10661;65.7222
-8.10622;65.7159
-8.10585;65.7098
-8.10545;65.7035
-8.10507;65.6973
-8.10468;65.691
-8.10431;65.6848
-8.10393;65.6786
-8.10353;65.6724
-8.10316;65.6662
-8.10277;65.6599
-8.10239;65.6537
-8.10201;65.6476
-8.10162;65.6413
-8.10124;65.6351
-8.10084;65.6288
-8.10047;65.6227
-8.10009;65.6165
-8.0997;65.6102
-8.09932;65.6041
-8.09894;65.5979
-8.09855;65.5916
-8.09817;65.5854
-8.09778;65.5791
-8.09741;65.573
-8.09701;65.5667
-8.09663;65.5605
-8.09626;65.5544
-8.09586;65.5481
-8.09548;65.5419
-8.09511;65.5357
-8.09471;65.5295
-8.09433;65.5233
-8.09396;65.5171
-8.09356;65.5108
-8.09318;65.5046
-8.09279;65.4984
-8.09241;65.4922
-8.09203;65.486
-8.09164;65.4798
-8.09126;65.4736
-8.09089;65.4674
-8.09049;65.4612
-8.09011;65.455
-8.08973;65.4488
-8.08934;65.4425
-8.08896;65.4363
-8.08858;65.4302
-8.08819;65.4239
-8.08781;65.4177
-8.08743;65.4116
-8.08704;65.4053
-8.08665;65.3991
-8.08628;65.3929
-8.08588;65.3867
-8.08551;65.3805
-8.08513;65.3743
-8.08473;65.368
-8.08436;65.3619
-8.08397;65.3557
-8.08358;65.3494
-8.0832;65.3433
-8.08282;65.3371
-8.08245;65.3309
-8.08205;65.3246
-8.08167;65.3184
-8.08129;65.3123
-8.0809;65.306
-8.08052;65.2999
-8.08014;65.2937
-8.07975;65.2875
-8.07937;65.2813
-8.07898;65.2751
-8.07861;65.2689
-8.07821;65.2626
-8.07783;65.2564
-8.07745;65.2503
-8.07707;65.2441
-8.07667;65.2378
-8.0763;65.2317
-8.07591;65.2255
-8.07553;65.2192
-8.07514;65.2131
-8.07477;65.2069
-8.07438;65.2007
-8.07399;65.1944
-8.07361;65.1883
-8.07323;65.1821
-8.07285;65.176
-8.07247;65.1698
-8.07207;65.1635
-8.07169;65.1573
-8.07131;65.1511
-8.07092;65.1449
-8.07054;65.1387
-8.07016;65.1326
-8.06978;65.1264
-8.0694;65.1202
-8.069;65.1139
-8.06862;65.1078
-8.06824;65.1016
-8.06786;65.0954
-8.06748;65.0893
-8.06708;65.083
-8.06671;65.0769
-8.06632;65.0707
-8.06594;65.0645
-8.06555;65.0582
-8.06516;65.052
-8.06479;65.0459
-8.0644;65.0397
-8.06403;65.0336
-8.06364;65.0274
-8.06324;65.0211
-8.06287;65.0149
-8.06248;65.0087
-8.0621;65.0026
-8.06173;64.9965
-8.06133;64.9902
-8.06095;64.984
-8.06057;64.9778
-8.06018;64.9717
-8.0598;64.9655
-8.05942;64.9593
-8.05902;64.953
-8.05864;64.9469
-8.05827;64.9408
-8.05788;64.9346
-8.0575;64.9284
-8.05712;64.9222
-8.05672;64.9159
-8.05634;64.9098
-8.05596;64.9036
-8.05558;64.8975
-8.05519;64.8913
-8.05482;64.8851
-8.05443;64.8789
-8.05404;64.8727
-8.05365;64.8665
-8.05328;64.8604
-8.05289;64.8542
-8.05251;64.848
-8.05213;64.8418
-8.05175;64.8357
-8.05136;64.8295
-8.05097;64.8233
-8.05059;64.8171
-8.05021;64.811
-8.04982;64.8048
-8.04944;64.7986
-8.04906;64.7924
-8.04868;64.7863
-8.04829;64.7801
-8.0479;64.7739
-8.04751;64.7677
-8.04714;64.7615
-8.04675;64.7553
-8.04637;64.7492
-8.04598;64.743
-8.04561;64.7369
-8.04522;64.7307
-8.04484;64.7245
-8.04445;64.7183
-8.04406;64.7121
-8.04368;64.7059
-8.0433;64.6998
-8.04291;64.6936
-8.04253;64.6874
-8.04215;64.6813
-8.04176;64.6751
-8.04138;64.669
-8.041;64.6628
-8.04062;64.6566
-8.04023;64.6504
-8.03985;64.6443
-8.03947;64.6381
-8.03909;64.632
-8.0387;64.6258
-8.03831;64.6195
-8.03792;64.6133
-8.03754;64.6072
-8.03715;64.601
-8.03677;64.5949
-8.03639;64.5887
-8.03601;64.5825
-8.03563;64.5764
-8.03524;64.5702
-8.03486;64.5641
-8.03447;64.5579
-8.03409;64.5517
-8.0337;64.5456
-8.03332;64.5394
-8.03294;64.5333
-8.03256;64.5271
-8.03218;64.5209
-8.03179;64.5148
-8.03141;64.5086
-8.03102;64.5024
-8.03064;64.4963
-8.03025;64.4901
-8.02987;64.484
-8.02949;64.4778
-8.0291;64.4716
-8.02872;64.4655
-8.02833;64.4593
-8.02795;64.4532
-8.02756;64.447
-8.02718;64.4408
-8.0268;64.4347
-8.02641;64.4285
-8.02603;64.4224
-8.02565;64.4162
-8.02526;64.41
-8.02488;64.4039
-8.0245;64.3977
-8.02411;64.3916
-8.02373;64.3854
-8.02334;64.3792
-8.02296;64.373
-8.02258;64.3669
-8.02219;64.3608
-8.02181;64.3546
-8.02142;64.3484
-8.02104;64.3422
-8.02067;64.3362
-8.02028;64.33
-8.0199;64.3239
-8.01951;64.3177
-8.01913;64.3115
-8.01874;64.3054
-8.01836;64.2992
-8.01797;64.2931
-8.01759;64.2869
-8.01721;64.2808
-8.01682;64.2746
-8.01644;64.2685
-8.01605;64.2623
-8.01567;64.2561
-8.0153;64.2501
-8.01491;64.2439
-8.01453;64.2377
-8.01415;64.2316
-8.01376;64.2254
-8.01337;64.2193
-8.01298;64.2131
-8.0126;64.2069
-8.01222;64.2008
-8.01183;64.1946
-8.01145;64.1885
-8.01106;64.1823
-8.01069;64.1762
-8.01031;64.1701
-8.00992;64.1639
-8.00953;64.1578
-8.00915;64.1516
-8.00876;64.1454
-8.00838;64.1393
-8.008;64.1332
-8.00762;64.1271
-8.00724;64.1209
-8.00685;64.1148
-8.00646;64.1086
-8.00608;64.1025
8.13068;66.1117
